kp,kd,ki,f1, f2 
3.7291155821389683,0.7398139889343498,0.14220193124032376,2.141292436138645,0.030318244856531795
2.037068855124454,0.35657809448327143,0.04036401423490558,2.1810319696490397,0.030089850887153574
10.0,1.641699657342878,0.0,2.0337780841932354,0.03491219892436948
5.677803226158382,0.8343131700228764,0.11782452364028073,2.012490463139127,0.03592259717608238
9.714606497601828,0.7743173942613123,0.04079118956112344,1.965867468580991,0.061788859027067336
6.013263314108287,0.7741497552418726,0.1151506453005891,1.9916372304278074,0.04028362467834343
10.0,1.0906590329650292,0.0,1.9737113060599247,0.048707455030910334
6.178147858981437,0.7356808800834738,0.0673167223641367,1.9822990300477734,0.04306130216838588
8.890569317924571,1.005895188508222,0.04522481192323313,1.976086992625814,0.04669119744977299
5.8404184052569645,0.8816448582567941,0.23290495097084762,2.023657979062528,0.03527224497043936
8.338322264375808,0.776079511989271,0.0,1.9679581751712227,0.05455951219535828
9.008099038570794,0.74331509706173,0.0,1.9663022702552262,0.06091057856389336
8.294555993879264,0.7867047301613788,0.0,1.9683655616932205,0.053658645620244694
4.701272681169695,0.8639750888062326,0.0,2.082312737209168,0.030497867179298147
5.955499602652248,0.786948013838955,0.01853067582599506,1.9927242557629947,0.03937254960007843
9.033364153637656,1.1326559544155663,0.07001898225711342,1.985445059452004,0.04302622718702238
6.9489174794115804,0.8741528750384658,0.0,1.986039737209635,0.04168082643774325
4.9677988113946,0.8521296126174968,0.09044962384646626,2.0542507794026204,0.03124362333540241
6.569692435552497,0.9473227857782125,0.0044062338870937134,2.005974291367162,0.03709396241406335
8.294555993879264,0.824800075106414,0.01742926936430965,1.9696055075099925,0.05158478490806495
6.58937175500097,1.1030307203348804,0.1790562288500721,2.042555673485824,0.03280521537230028
8.11406032097331,1.3352359881225853,0.11022696816871913,2.0339590820188174,0.03403377846080847
7.546982299013949,1.0900687265191233,0.0,2.0058987900782195,0.03761097012960045
9.49556427208817,0.9896446362759571,0.17869131777753755,1.9730850619882607,0.05035903704176459
7.299110556022772,0.8619535687527982,0.12246341041958277,1.9813472067622344,0.0441609224406123
5.564519783859562,0.9056400291852965,0.0,2.0355795258356406,0.0330406535448386
6.896218444303727,0.803892682732731,0.0,1.9789895469889274,0.0443323287269387
3.143997901146805,0.5176627275525183,0.0,2.063308556387565,0.030664861807433226
4.894730267722153,0.8134994918664862,0.030174998699160984,2.04374168151874,0.03199594588547028
6.773144775395089,0.9417064786117442,0.11633228729636172,2.000464749905598,0.03831596313278018
6.401541703223321,0.965267393977346,0.12569172748773788,2.0159344716225585,0.0356279277097896
8.414601296430908,1.011150458921401,0.0,1.9811308137765866,0.04417811138498418
10.0,0.9696188743029962,0.02251475808799426,1.96796381919378,0.053688123716841625
8.966647554963574,0.8677422427397876,0.033007724025932585,1.9683814353275386,0.05320486454198663
2.7948620153086132,0.5674725891204627,0.04379703971249038,2.187577983463479,0.029820909697724544
9.014259307239145,0.8179654337004105,0.0,1.9668311184504743,0.056190078514912485
